Edge Name,Model Number,Serial Number, Status, Activation Date, Link Name, Link Mode, Link State, Last Active, IP Address, DL (Mbps), UL (Mbps), DL (MB), UL (MB)
104013,edge520,VC05200078770,CONNECTED,2020-03-10 19:18:27.000,24.225.229.13,ACTIVE,STABLE,2023-01-22 06:15:13.000,24.225.229.13,117.25067206670637,17.624996188207266,129490.954494,37075.278935
104330,edge520,VC05200078783,CONNECTED,2020-03-03 16:52:14.000,23.233.199.98,ACTIVE,STABLE,2023-01-22 06:15:13.000,23.233.199.98,117.68054026406566,17.62381039609849,19685.367908,10911.256856
104330,edge520,VC05200078783,CONNECTED,2020-03-03 16:52:14.000,207.219.150.144,BACKUP,STANDBY,2023-01-22 06:15:13.000,207.219.150.151,45.13852747252747,34.83876973026973,171.674542,322.453676
104422,edge520,VC05200079093,CONNECTED,2020-03-10 14:20:50.000,207.219.150.148,BACKUP,STANDBY,2023-01-22 06:15:39.000,207.219.150.149,46.2,45.116,91.155148,241.222918
104422,edge520,VC05200079093,CONNECTED,2020-03-10 14:20:50.000,Cable Internet Services - Videotron - 100/15M - Dynamic,ACTIVE,STABLE,2023-01-22 06:15:39.000,184.161.203.22,97.98639644899905,17.54470305052431,315955.385098,44208.585725
104807,edge520,VC05200078833,CONNECTED,2020-03-11 20:57:01.000,70.82.64.74,ACTIVE,STABLE,2023-01-22 06:15:16.000,70.82.64.74,117.21870192994997,17.623864188706218,104595.45476,24478.317195
104807,edge520,VC05200078833,CONNECTED,2020-03-11 20:57:01.000,207.219.150.150,ACTIVE,STANDBY,2023-01-22 06:15:16.000,207.219.150.148,50.05039414634147,15.61372,188.831874,319.355717
106860,edge520,VC05200077990,CONNECTED,2020-03-06 20:23:46.000,74.198.130.87,ACTIVE,STABLE,2023-01-22 06:14:51.000,74.198.149.133,8.213504310344828,1.6970912793483468,4210.138498,7433.20839
106860,edge520,VC05200077990,CONNECTED,2020-03-06 20:23:46.000,74.49.159.204,ACTIVE,STABLE,2023-01-22 06:14:51.000,74.49.159.204,4.484356279181132,0.7099239794085958,29562.501169,13902.963113
106860,edge520,VC05200077990,CONNECTED,2020-03-06 20:23:46.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:14:51.000,74.49.159.204,5.304,0.713,23672.08676,7152.035658
106860,edge520,VC05200077990,CONNECTED,2020-03-06 20:23:46.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:14:51.000,74.49.159.204,4.51245708128816,0.7118066562911529,11174.509045,5998.632046
100112,edge520,VC05200078658,CONNECTED,2020-03-02 21:49:34.000,Telus LTE,ACTIVE,UNSTABLE,2023-01-22 06:15:33.000,207.219.150.149,26.260527771127602,14.463885324395498,87710.648988,28977.679388
100112,edge520,VC05200078658,CONNECTED,2020-03-02 21:49:34.000,Rogers LTE,ACTIVE,UNSTABLE,2023-01-22 06:15:33.000,74.198.130.55,15.872349077745216,3.4735848991553184,39885.782525,12602.982672
101333,edge520,VC05200078622,CONNECTED,2020-03-05 18:44:06.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:15:30.000,66.163.28.139,4.298023347701149,0.705443606321839,63699.799962,17065.099386
101333,edge520,VC05200078622,CONNECTED,2020-03-05 18:44:06.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:15:30.000,66.163.28.139,4.4666939655172415,0.7044838362068966,90048.38281,21654.286811
101333,edge520,VC05200078622,CONNECTED,2020-03-05 18:44:06.000,207.219.150.151,ACTIVE,STABLE,2023-01-22 06:15:30.000,207.219.150.144,62.72977161011869,16.611994602374953,29597.903314,10667.279658
102584,edge520,VC05200078303,CONNECTED,2020-02-26 20:50:52.000,GE1 66.163.28.139,ACTIVE,STABLE,2023-01-22 06:15:18.000,66.163.28.139,5.020201245061655,0.4488327546989106,58063.615266,13751.142004
102584,edge520,VC05200078303,CONNECTED,2020-02-26 20:50:52.000,LTE WIRELESS - 74.198.149.42,ACTIVE,STABLE,2023-01-22 06:15:18.000,74.198.149.121,63.294497426074464,10.730998922542799,21125.334081,15889.859715
102584,edge520,VC05200078303,CONNECTED,2020-02-26 20:50:52.000,GE2 - VLAN 3002,ACTIVE,STABLE,2023-01-22 06:15:18.000,66.163.28.139,6.6394804975244535,0.7280033812341505,146481.904456,32668.508675
102584,edge520,VC05200078303,CONNECTED,2020-02-26 20:50:52.000,GE2 - VLAN 3001,ACTIVE,STABLE,2023-01-22 06:15:18.000,66.163.28.139,5.023605842911878,0.4494188218390805,43127.86643,12278.160024
104480,edge520,VC05200078739,CONNECTED,2020-03-04 16:43:58.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:15:51.000,66.163.28.139,6.688,0.734,15024.613334,11740.106053
104480,edge520,VC05200078739,CONNECTED,2020-03-04 16:43:58.000,207.219.150.147,ACTIVE,STABLE,2023-01-22 06:15:51.000,207.219.150.147,58.588269101796406,16.421638160258713,10097.84757,6689.433551
104480,edge520,VC05200078739,CONNECTED,2020-03-04 16:43:58.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:15:51.000,66.163.28.139,6.686,0.45254768457580474,100314.650195,13082.526746
104480,edge520,VC05200078739,CONNECTED,2020-03-04 16:43:58.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:15:51.000,66.163.28.139,6.835454828287663,0.734,79258.915162,16561.48749
105264,edge520,VC05200078117,CONNECTED,2020-03-09 19:29:01.000,216.21.135.198,ACTIVE,STABLE,2023-01-22 06:14:48.000,74.49.167.204,6.9785417114214106,1.008625208880401,167419.172908,35326.876815
105264,edge520,VC05200078117,CONNECTED,2020-03-09 19:29:01.000,74.49.167.204,ACTIVE,STABLE,2023-01-22 06:14:48.000,74.49.167.204,6.142588375701157,0.899,90706.100487,14842.066374
105264,edge520,VC05200078117,CONNECTED,2020-03-09 19:29:01.000,207.229.38.111,BACKUP,STANDBY,2023-01-22 06:14:48.000,207.229.38.107,45.84880243066376,43.53404689934559,69.673248,318.946683
105264,edge520,VC05200078117,CONNECTED,2020-03-09 19:29:01.000,216.21.135.198,ACTIVE,STABLE,2023-01-22 06:14:48.000,74.49.167.204,6.911367868226307,1.009,67250.10192,24742.399214
106108,edge520,VC05200077850,CONNECTED,2020-03-04 20:29:45.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:15:44.000,74.49.143.204,5.412330613224529,0.703,193708.040507,26573.150774
106108,edge520,VC05200077850,CONNECTED,2020-03-04 20:29:45.000,74.49.159.204,ACTIVE,STABLE,2023-01-22 06:15:44.000,74.49.159.204,5.276266874475483,0.705,243004.39875,39712.319583
106108,edge520,VC05200077850,CONNECTED,2020-03-04 20:29:45.000,74.198.90.126,ACTIVE,STABLE,2023-01-22 06:15:44.000,74.198.90.55,3.7308146593090212,1.2420001199904007,5348.225532,5966.186791
106108,edge520,VC05200077850,CONNECTED,2020-03-04 20:29:45.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:15:44.000,74.49.143.204,4.010389237778599,0.706,38480.171367,22131.032918
100230,edge520,VC05200077633,CONNECTED,2020-03-25 13:30:27.000,207.219.150.145,ACTIVE,STABLE,2023-01-22 06:15:25.000,207.219.150.146,31.575139015060962,33.51363477636929,10203.559123,9684.545958
100230,edge520,VC05200077633,CONNECTED,2020-03-25 13:30:27.000,100.82.157.153,ACTIVE,STABLE,2023-01-22 06:15:25.000,100.82.157.153,5.277,0.566,51353.780501,13607.873155
100230,edge520,VC05200077633,CONNECTED,2020-03-25 13:30:27.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:15:25.000,66.163.28.139,5.283,0.565,54850.741985,14201.627911
100230,edge520,VC05200077633,CONNECTED,2020-03-25 13:30:27.000,100.80.6.20,ACTIVE,STABLE,2023-01-22 06:15:25.000,100.80.6.20,5.284,0.565,52834.766403,14371.65159
102848,edge520,VC05200078398,CONNECTED,2020-03-12 17:22:14.000,100.82.161.33,ACTIVE,STABLE,2023-01-22 06:18:55.000,66.163.28.139,6.992,0.572,124024.125596,19209.707613
102848,edge520,VC05200078398,CONNECTED,2020-03-12 17:22:14.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:18:55.000,66.163.28.139,3.0888466059006956,0.41468601583113457,20511.042471,12835.092341
102848,edge520,VC05200078398,CONNECTED,2020-03-12 17:22:14.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:18:55.000,66.163.28.139,1.78,0.572,12612.083611,11134.427223
102848,edge520,VC05200078398,CONNECTED,2020-03-12 17:22:14.000,207.219.150.144,ACTIVE,STABLE,2023-01-22 06:18:55.000,207.219.150.149,42.31467482895211,16.675249699879952,20677.40785,10845.896143
103567,edge520,VC05200078646,CONNECTED,2020-06-02 14:32:45.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:15:27.000,66.163.28.139,7.008,0.572,94752.692523,16184.259812
103567,edge520,VC05200078646,CONNECTED,2020-06-02 14:32:45.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:15:27.000,66.163.28.139,5.289,0.571,11300.428957,9266.403035
103567,edge520,VC05200078646,CONNECTED,2020-06-02 14:32:45.000,207.219.150.147,ACTIVE,STABLE,2023-01-22 06:15:27.000,207.219.150.151,48.8467965471766,9.585501079395538,14989.252459,6948.703111
103567,edge520,VC05200078646,CONNECTED,2020-06-02 14:32:45.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:15:27.000,66.163.28.139,7.007,0.572,133651.416582,19142.563645
108384,edge520,VC05200079054,CONNECTED,2020-07-16 14:31:02.000,100.82.157.163,ACTIVE,STABLE,2023-01-22 06:15:19.000,66.163.28.139,6.985,0.565,22371.873711,8799.757524
108384,edge520,VC05200079054,CONNECTED,2020-07-16 14:31:02.000,100.82.157.122,ACTIVE,STABLE,2023-01-22 06:15:19.000,100.82.157.122,6.989,0.565,53173.965739,11047.061873
108384,edge520,VC05200079054,CONNECTED,2020-07-16 14:31:02.000,207.219.150.150,ACTIVE,STABLE,2023-01-22 06:15:19.000,207.219.150.151,24.500436100131754,1.8517232282048208,9821.354169,12730.014363
108384,edge520,VC05200079054,CONNECTED,2020-07-16 14:31:02.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:15:19.000,66.163.28.139,6.99,0.564,80713.119518,13653.124468
108463,edge520,VC05200078436,CONNECTED,2020-03-06 14:53:09.000,100.82.130.97,ACTIVE,STABLE,2023-01-22 06:15:49.000,100.82.130.97,5.283,0.565,8006.35424,3007.193486
108463,edge520,VC05200078436,CONNECTED,2020-03-06 14:53:09.000,100.83.26.121,ACTIVE,STABLE,2023-01-22 06:15:49.000,100.83.26.121,0.24270825863511414,0.14447520019122742,3443.258638,8242.731867
108463,edge520,VC05200078436,CONNECTED,2020-03-06 14:53:09.000,207.219.150.149,ACTIVE,STABLE,2023-01-22 06:15:49.000,207.219.150.150,5.115900824471264,2.04347891026407,4443.111862,4423.02264
108463,edge520,VC05200078436,CONNECTED,2020-03-06 14:53:09.000,100.83.26.113,ACTIVE,STABLE,2023-01-22 06:15:49.000,100.83.26.115,7.025,0.565,28422.638558,8684.954921
101901,edge520,VC05200078794,CONNECTED,2020-03-06 18:43:17.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:17:11.000,74.49.159.204,4.087278716013894,0.5756772068511199,41816.200466,20764.636765
101901,edge520,VC05200078794,CONNECTED,2020-03-06 18:43:17.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:17:11.000,74.49.143.204,5.18704024434064,0.692,110171.333986,20421.695463
101901,edge520,VC05200078794,CONNECTED,2020-03-06 18:43:17.000,207.219.150.149,ACTIVE,STABLE,2023-01-22 06:17:11.000,207.219.150.145,28.930528177458033,10.192472358796019,23995.999871,15407.202385
101901,edge520,VC05200078794,CONNECTED,2020-03-06 18:43:17.000,74.49.159.204,ACTIVE,STABLE,2023-01-22 06:17:11.000,74.49.159.204,5.187260869565217,0.6911706791232484,137908.619642,22734.346783
100530,edge520,VC05200078129,CONNECTED,2020-03-03 16:01:50.000,207.219.150.146,ACTIVE,STABLE,2023-01-22 06:14:36.000,207.219.150.150,5.852020388582393,1.6074957418735756,4070.691975,3909.606298
100530,edge520,VC05200078129,CONNECTED,2020-03-03 16:01:50.000,74.49.143.204,ACTIVE,STABLE,2023-01-22 06:14:36.000,74.49.143.204,10.880114875476778,0.9642178595467803,73452.064497,11391.776225
100530,edge520,VC05200078129,CONNECTED,2020-03-03 16:01:50.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:14:36.000,74.49.159.204,10.961783890686803,0.964,183137.35587,28490.443224
100530,edge520,VC05200078129,CONNECTED,2020-03-03 16:01:50.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:14:36.000,74.49.143.204,10.073998202301055,0.7788179311998082,20121.274972,6949.979559
100189,edge520,VC05200078377,CONNECTED,2020-03-06 16:10:23.000,207.219.150.149,ACTIVE,STABLE,2023-01-22 06:15:28.000,207.219.150.145,59.16978858578607,28.181112706389086,6591.031345,7132.438494
100189,edge520,VC05200078377,CONNECTED,2020-03-06 16:10:23.000,74.49.159.204,ACTIVE,STABLE,2023-01-22 06:15:28.000,74.49.159.204,9.437932549207874,0.8006491838694192,172047.558609,21588.810534
100189,edge520,VC05200078377,CONNECTED,2020-03-06 16:10:23.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:15:28.000,74.49.143.204,4.213846066992849,0.8417501564651396,6087.609983,7826.433925
100189,edge520,VC05200078377,CONNECTED,2020-03-06 16:10:23.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:15:28.000,74.49.143.204,9.177843043426247,0.7111737257717158,110787.331342,17561.352778
101937,edge520,VC05200078623,CONNECTED,2020-03-02 18:45:31.000,74.49.159.204,ACTIVE,STABLE,2023-01-22 06:17:09.000,74.49.159.204,5.943814819233982,0.2595969454719007,16560.348037,6145.975173
101937,edge520,VC05200078623,CONNECTED,2020-03-02 18:45:31.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:17:09.000,74.49.159.204,6.544738129496403,0.2631982727599856,2805.679736,1647.554273
101937,edge520,VC05200078623,CONNECTED,2020-03-02 18:45:31.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:17:09.000,74.49.159.204,15.958715547070755,0.7182492542656008,60385.456516,20381.262199
101937,edge520,VC05200078623,CONNECTED,2020-03-02 18:45:31.000,207.219.150.145,ACTIVE,STABLE,2023-01-22 06:17:09.000,207.219.150.145,57.862001311709996,15.283292223282443,24081.412212,11070.29324
102814,edge520,VC05200079179,CONNECTED,2020-03-09 19:19:22.000,207.219.150.145,ACTIVE,STABLE,2023-01-22 06:15:25.000,207.219.150.149,23.320436389822373,9.192684627385095,4828.804521,6504.579897
102814,edge520,VC05200079179,CONNECTED,2020-03-09 19:19:22.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:15:25.000,74.49.174.204,15.266,0.873,34663.993355,10056.686409
102814,edge520,VC05200079179,CONNECTED,2020-03-09 19:19:22.000,74.49.143.204,ACTIVE,STABLE,2023-01-22 06:15:25.000,74.49.143.204,13.892,0.846,20213.945018,10885.01492
102814,edge520,VC05200079179,CONNECTED,2020-03-09 19:19:22.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:15:25.000,74.49.159.204,12.153395080983803,0.870931973605279,21343.78391,9344.466408
102965,edge520,VC05200079009,CONNECTED,2020-12-24 15:31:05.000,74.49.143.204,ACTIVE,STABLE,2023-01-22 06:15:15.000,74.49.143.204,6.407,0.955,5293.33887,5224.856118
102965,edge520,VC05200079009,CONNECTED,2020-12-24 15:31:05.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:15:15.000,74.49.159.204,6.407301294343241,0.956,17537.677044,12928.848796
102965,edge520,VC05200079009,CONNECTED,2020-12-24 15:31:05.000,207.219.150.146,ACTIVE,STABLE,2023-01-22 06:15:15.000,207.229.38.110,32.407955702280915,7.380524981984146,5908.282659,4142.369785
102965,edge520,VC05200079009,CONNECTED,2020-12-24 15:31:05.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:15:15.000,74.49.143.204,9.103,0.704,7105.991305,4686.837583
103686,edge520,VC05200078135,CONNECTED,2020-03-03 19:44:18.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:18:26.000,74.49.143.204,10.787024799506478,0.9557491362290228,25883.560887,7851.439236
103686,edge520,VC05200078135,CONNECTED,2020-03-03 19:44:18.000,100.82.158.145,ACTIVE,STABLE,2023-01-22 06:18:26.000,100.82.158.145,5.279,0.702,119.379971,221.614264
103686,edge520,VC05200078135,CONNECTED,2020-03-03 19:44:18.000,207.219.150.146,ACTIVE,STABLE,2023-01-22 06:18:26.000,207.219.150.147,39.83670626195028,40.660311498924216,18355.590002,4960.550103
103686,edge520,VC05200078135,CONNECTED,2020-03-03 19:44:18.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:18:26.000,74.49.159.204,10.785462392550142,0.956512535816619,30384.398236,11817.463586
103968,edge520,VC05200078778,CONNECTED,2020-03-02 19:40:11.000,74.49.143.204,ACTIVE,STABLE,2023-01-22 06:15:35.000,74.49.143.204,13.423868465027454,0.954203747911196,40205.220122,13278.943043
103968,edge520,VC05200078778,CONNECTED,2020-03-02 19:40:11.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:15:35.000,74.49.159.204,14.465806636428741,0.9620322311089888,83211.897346,12543.384962
103968,edge520,VC05200078778,CONNECTED,2020-03-02 19:40:11.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:15:35.000,74.49.143.204,12.657748746717594,0.962585581284316,37632.418837,14206.737384
103968,edge520,VC05200078778,CONNECTED,2020-03-02 19:40:11.000,207.219.150.145,BACKUP,STANDBY,2023-01-22 06:15:35.000,207.219.150.147,46.595,34.186,45.273979,79.738248
101052,edge520,VC05200078734,CONNECTED,2020-03-05 16:58:34.000,142.162.235.137,ACTIVE,STABLE,2023-01-22 06:15:15.000,142.162.235.137,106.42827815805849,126.25881107654014,54618.111641,21809.087384
101052,edge520,VC05200078734,CONNECTED,2020-03-05 16:58:34.000,100.80.7.157,BACKUP,STANDBY,2023-01-22 06:15:15.000,100.80.7.157,5.321,0.571,1298.848128,499.331813
100079,edge520,VC05200078346,CONNECTED,2020-03-17 14:46:31.000,207.219.150.147,BACKUP,STANDBY,2023-01-22 06:15:31.000,207.219.150.151,63.18,14.858,63.29721,329.840457
100079,edge520,VC05200078346,CONNECTED,2020-03-17 14:46:31.000,142.177.57.54,ACTIVE,STABLE,2023-01-22 06:15:31.000,142.177.57.54,106.5290568019093,125.91785477326968,135268.482914,36074.988259
100140,edge520,VC05200078767,CONNECTED,2020-03-23 18:03:25.000,207.219.150.149,BACKUP,STANDBY,2023-01-22 06:15:02.000,207.219.150.150,63.787,20.32,124.497018,243.749943
100140,edge520,VC05200078767,CONNECTED,2020-03-23 18:03:25.000,142.177.59.242,ACTIVE,STABLE,2023-01-22 06:15:02.000,142.177.59.242,119.1706711641791,77.09430734328357,25841.945664,13245.974734
100192,edge520,VC05200078656,CONNECTED,2020-03-05 22:08:01.000,142.162.234.22,ACTIVE,STABLE,2023-01-22 06:15:30.000,142.162.234.22,106.42162512562814,127.53008706030151,502203.916675,56902.15538
100192,edge520,VC05200078656,CONNECTED,2020-03-05 22:08:01.000,207.219.150.145,BACKUP,STANDBY,2023-01-22 06:15:30.000,207.219.150.148,33.91658102710414,17.136409272467905,1385.287574,1370.67984
100506,edge520,VC05200077921,CONNECTED,2020-03-02 16:07:21.000,142.163.207.191,ACTIVE,STABLE,2023-01-22 06:15:27.000,142.163.207.191,106.51649947340707,117.72753304370723,648605.189083,76557.285882
100506,edge520,VC05200077921,CONNECTED,2020-03-02 16:07:21.000,207.219.150.149,BACKUP,STANDBY,2023-01-22 06:15:27.000,207.219.150.147,64.50170909685863,17.372,237.259709,743.337243
100515,edge520,VC05200078119,CONNECTED,2020-03-03 16:24:14.000,207.219.150.147,BACKUP,STABLE,2023-01-22 06:15:20.000,207.219.150.146,62.13640808240888,16.929969294770206,6867.158553,1780.007499
100515,edge520,VC05200078119,CONNECTED,2020-03-03 16:24:14.000,142.177.29.78,ACTIVE,STABLE,2023-01-22 06:15:20.000,142.177.29.78,106.54462662013958,125.61123080757727,207371.028625,34355.611962
100681,edge520,VC05200078298,CONNECTED,2020-03-06 16:16:13.000,207.219.150.147,BACKUP,STANDBY,2023-01-22 06:15:24.000,207.219.150.147,39.668,10.168,41.510326,83.450621
100681,edge520,VC05200078298,CONNECTED,2020-03-06 16:16:13.000,198.164.251.28,ACTIVE,STABLE,2023-01-22 06:15:24.000,198.164.251.28,185.2567877341606,127.80730187328481,19861.982862,34928.442947
100749,edge520,VC05200078242,CONNECTED,2020-03-17 17:16:06.000,207.219.150.147,BACKUP,STANDBY,2023-01-22 06:15:16.000,207.219.150.144,33.848,6.384,30.192488,730.955245
100749,edge520,VC05200078242,CONNECTED,2020-03-17 17:16:06.000,142.177.229.134,ACTIVE,STABLE,2023-01-22 06:15:16.000,142.177.229.134,106.51170240935114,125.55299558683207,311845.390926,108705.757293
100794,edge520,VC05200078552,CONNECTED,2020-03-09 17:43:45.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:16:02.000,66.163.28.139,5.0573808747963405,0.539,142447.486089,23047.9452
100794,edge520,VC05200078552,CONNECTED,2020-03-09 17:43:45.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:16:02.000,66.163.28.139,6.673163843934261,0.5378760506837286,247248.263478,33259.272613
100794,edge520,VC05200078552,CONNECTED,2020-03-09 17:43:45.000,100.82.199.241,ACTIVE,STABLE,2022-11-25 14:00:32.000,100.82.199.241,0.494,0.539,14567.525475,16968.62738
100794,edge520,VC05200078552,CONNECTED,2020-03-09 17:43:45.000,207.219.150.145,ACTIVE,STABLE,2023-01-22 06:16:02.000,207.219.150.149,9.973390868038132,2.729053199498118,23916.713025,11501.085177
100956,edge520,VC05200078498,CONNECTED,2020-03-03 16:20:00.000,207.219.150.147,BACKUP,STANDBY,2023-01-22 06:15:27.000,207.219.150.145,60.400576758147515,16.84763558413719,161.808523,331.90649
100956,edge520,VC05200078498,CONNECTED,2020-03-03 16:20:00.000,142.177.230.227,ACTIVE,STABLE,2023-01-22 06:15:27.000,142.177.230.227,106.51595889032629,124.88603579128934,415247.135487,52779.545892
101089,edge520,VC05200078419,CONNECTED,2020-03-11 18:29:54.000,207.219.150.144,BACKUP,STANDBY,2023-01-22 06:15:11.000,207.219.150.147,52.95,19.281,47.584919,84.793552
101089,edge520,VC05200078419,CONNECTED,2020-03-11 18:29:54.000,142.177.59.1,ACTIVE,STABLE,2023-01-22 06:15:11.000,142.177.59.1,106.45131686948221,123.99163266523503,25672.502274,14741.962268
101277,edge520,VC05200078659,CONNECTED,2020-03-04 16:04:22.000,207.219.150.150,BACKUP,STABLE,2023-01-22 06:15:04.000,207.219.150.146,48.04574158384097,16.448084294871794,12616.277582,8069.719714
101277,edge520,VC05200078659,CONNECTED,2020-03-04 16:04:22.000,156.34.8.188,ACTIVE,DISCONNECTED,2023-01-22 06:15:04.000,156.34.8.188,176.85273491257755,118.94241887572852,287569.950825,37978.650049
101581,edge520,VC05200077900,CONNECTED,2020-03-05 15:14:24.000,142.177.229.135,ACTIVE,STABLE,2023-01-22 06:14:40.000,142.177.229.135,106.41959801696333,125.68849408672799,215008.141314,22763.040661
101581,edge520,VC05200077900,CONNECTED,2020-03-05 15:14:24.000,207.219.150.150,BACKUP,STANDBY,2023-01-22 06:14:40.000,207.219.150.144,64.261,17.608,100.185531,163.652775
101640,edge520,VC05200077803,CONNECTED,2020-03-05 22:05:30.000,207.219.150.148,BACKUP,STANDBY,2023-01-22 06:15:08.000,207.219.150.151,56.50219259804824,16.61588639292948,94.803573,250.196871
101640,edge520,VC05200077803,CONNECTED,2020-03-05 22:05:30.000,142.177.58.185,ACTIVE,STABLE,2023-01-22 06:15:08.000,142.177.58.185,186.06249611940297,161.91364991044776,147534.549526,28196.154156
101963,edge520,VC05200078109,CONNECTED,2020-03-05 14:53:11.000,207.229.38.107,BACKUP,STANDBY,2023-01-22 06:15:04.000,207.219.150.151,58.726,15.428,280.870676,434.017334
101963,edge520,VC05200078109,CONNECTED,2020-03-05 14:53:11.000,142.177.6.97,ACTIVE,STABLE,2023-01-22 06:15:04.000,142.177.6.97,106.51468757495803,125.95731266490765,280868.07894,56546.943081
105595,edge520,VC05200078412,CONNECTED,2020-03-04 15:41:30.000,142.177.228.140,ACTIVE,STABLE,2023-01-22 06:15:05.000,142.177.228.140,106.5236686940966,125.87292307692307,69892.469828,18823.494245
105595,edge520,VC05200078412,CONNECTED,2020-03-04 15:41:30.000,207.219.150.148,BACKUP,STANDBY,2023-01-22 06:15:05.000,207.219.150.144,55.94524630541872,14.111108374384235,58.687423,84.362583
104130,edge520,VC05200078342,CONNECTED,2020-03-05 15:22:31.000,207.219.150.145,ACTIVE,STABLE,2023-01-22 06:15:56.000,207.219.150.145,30.361,3.063,28559.938347,10126.346376
104130,edge520,VC05200078342,CONNECTED,2020-03-05 15:22:31.000,207.219.150.144,ACTIVE,STABLE,2023-01-22 06:15:56.000,207.219.150.144,15.345590001196028,3.350432930477444,12707.176062,6235.886893
102550,edge520,VC05200079046,CONNECTED,2020-02-28 17:11:20.000,74.198.130.42,ACTIVE,STABLE,2023-01-22 06:15:08.000,74.198.130.86,71.55636665076337,20.863295920801527,55194.365332,21860.463452
102550,edge520,VC05200079046,CONNECTED,2020-02-28 17:11:20.000,207.219.150.149,BACKUP,STANDBY,2023-01-22 06:15:08.000,207.219.150.149,27.432710743801653,25.516954169797145,8377.704323,4181.14324
102190,edge520,VC05200077887,CONNECTED,2020-03-09 20:47:18.000,207.219.150.151,ACTIVE,STABLE,2023-01-22 06:15:35.000,207.219.150.151,74.31475416364952,31.64778167994207,18165.369811,10406.127581
103426,edge520,VC05200078074,CONNECTED,2020-03-09 20:00:43.000,142.58.155.216,ACTIVE,STABLE,2023-01-22 06:17:06.000,142.58.155.216,6.11,0.811,24344.70584,11448.355718
103426,edge520,VC05200078074,CONNECTED,2020-03-09 20:00:43.000,207.219.150.150,ACTIVE,STABLE,2023-01-22 06:17:06.000,207.219.150.147,49.895390144719535,4.898259839693743,8455.925916,4906.233752
101532,edge520,VC05200077691,CONNECTED,2020-03-11 17:45:52.000,207.219.150.147,BACKUP,STANDBY,2023-01-22 06:15:08.000,207.219.150.148,29.61,17.711,63.804063,243.923791
101532,edge520,VC05200077691,CONNECTED,2020-03-11 17:45:52.000,142.176.56.92,ACTIVE,STABLE,2023-01-22 06:15:08.000,142.176.56.92,106.3999787285182,127.23954837158996,52706.593315,24833.081334
101610,edge520,VC05200077899,OFFLINE,2020-03-11 17:11:18.000,142.68.4.82,ACTIVE,STABLE,2023-01-02 18:00:09.000,142.68.4.82,106.14150214592274,122.27773104434907,178330.008937,49444.758476
101610,edge520,VC05200077899,OFFLINE,2020-03-11 17:11:18.000,207.219.150.148,BACKUP,STANDBY,2023-01-06 16:10:09.000,207.219.150.144,49.337,19.984,137.352841,244.328917
103885,edge610,5K15PK2,CONNECTED,2020-03-17 18:30:56.000,74.49.190.204,ACTIVE,STABLE,2023-01-22 06:18:02.000,74.49.190.204,62.730648442163066,10.856210815327684,65278.770093,21824.838411
103885,edge610,5K15PK2,CONNECTED,2020-03-17 18:30:56.000,207.219.150.148,BACKUP,STANDBY,2023-01-22 06:18:02.000,207.219.150.147,37.953,19.218,6.232686,1.025882
103885,edge610,5K15PK2,CONNECTED,2020-03-17 18:30:56.000,216.21.135.198,ACTIVE,STABLE,2023-01-22 06:18:02.000,74.49.190.204,69.92048220449946,11.765826449232234,74177.72089,13250.893677
